---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
52015,"NSLOCTEXT("""", ""81CED46344A42BD4BC9469B0CB645545"", ""Medium Boots"")","NSLOCTEXT("""", ""D7ADCE564F13582D82A3B1978D348F9B"", ""Calf-length riveted leather boots"")","NSLOCTEXT("""", ""AC6582D2421FDAA149F4069A200DF058"", ""These boots offer good protection for the calves and feet and their sturdy construction means that they tolerate the harsh conditions for a long time.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/icon_Medium_exile_boots-1.icon_Medium_exile_boots-1","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.580000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","225.000000","12511","7","1","11501","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""991635924B3D82434B14699F54B31AAA"", ""Mid Grade"")","NSLOCTEXT("""", ""9556F86E42ABD38FBD2736A569262346"", ""Armor"")","NSLOCTEXT("""", ""74B945EF434EDC7ED8EDF69457402562"", ""Medium"")","","0","0","0.000000","1","0","None","-1"
52021,"NSLOCTEXT("""", ""14ABC77B41F3E5EAA624769AFE91E3A2"", ""Heavy Helmet"")","NSLOCTEXT("""", ""92155AEE4D296E7FAC029995B6554C11"", ""A horned steel helmet"")","NSLOCTEXT("""", ""A6E3F7EA42D60DCAB4E953B57F48063B"", ""This helmet, ornamented with a pair of horns, is designed to ward off powerful blows to the head and keep the wearer?s brains on the inside of their skull.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_helmet.icon_heavy_exile_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","17.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.780000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","11","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""32B66B454778567C05F7DE88A43BF94E"", ""High Grade"")","NSLOCTEXT("""", ""A32C564B4808AF82A2875D939CA1EE44"", ""Armor"")","NSLOCTEXT("""", ""0ACDD77540A0FBF0401716B7A629159B"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52022,"NSLOCTEXT("""", ""E69B6E0E4DBE2DA2952EC69303177F4D"", ""Heavy Pauldron"")","NSLOCTEXT("""", ""4BCB2254431365B3EEDC4A82C82FA58F"", ""A heavy vest that offers significant protection"")","NSLOCTEXT("""", ""D2B51893438CE08684A5E1B69F22A9E5"", ""Designed with defence in mind, this heavy pauldron is reinforced with overlapping steel plates on the main hand. This offers optimal protection and stability mid-swing, while allowing the wearer room to breathe and remain cool.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_pauldron.icon_heavy_exile_pauldron","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","30.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","6.620000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","19","None","None","None","0","0","0","0.000000","0","540.000000","12512","23","1","11502","15","1","0","0","1","0","0","0","NSLOCTEXT("""", ""767682D24EFDC0A8A7D04181E3D70FB4"", ""High Grade"")","NSLOCTEXT("""", ""1864D476499DF2AF69F54C9257BFB5FC"", ""Armor"")","NSLOCTEXT("""", ""5C2C316D4DA8109D7852328D80FC921E"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52023,"NSLOCTEXT("""", ""5C3884384596E0A472564B8E7B28BA46"", ""Heavy Gauntlets"")","NSLOCTEXT("""", ""8633574A446DA38AFAADDA8B97CD2FAC"", ""Steel-plated gauntlets"")","NSLOCTEXT("""", ""049115624367B95CEA10AD9D5C11D0A9"", ""These gauntlets are adorned with overlapping plates of steel, which keeps the main hand protected while allowing full flexibility and mobility in the off-hand. \nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_gauntlets.icon_heavy_exile_gauntlets","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","9.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.890000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","5","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""8647B9A1463DA1CF46BD1E8FA0C240F2"", ""High Grade"")","NSLOCTEXT("""", ""E928428A4E52BFE2856C76B07EF64ABD"", ""Armor"")","NSLOCTEXT("""", ""D80B45754517654DAD8EA2923F015DA5"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52024,"NSLOCTEXT("""", ""76ED8A714E4A96FE2E0ACC86AF7A59D9"", ""Heavy Tasset"")","NSLOCTEXT("""", ""C5576666481FA109DEB6EA8A993FC365"", ""A steel-plated skirt for protecting the upper thighs"")","NSLOCTEXT("""", ""C7D6FD7C4DC6ABECB1F4EFBB809AA617"", ""Sewn together with riveted leather and adjoined steel plates, this skirt allows free movement of the legs while in battle, while protecting the waist and upper thighs from damage.\nThe wide belt that encircles the waist also has the practical purpose of protecting vital organs with a thick layer of tempered metal.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_tasset.icon_heavy_exile_tasset","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","22.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","4.730000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","13","None","None","None","0","0","0","0.000000","0","540.000000","12512","18","1","11502","12","1","0","0","1","0","0","0","NSLOCTEXT("""", ""67952DE84F2E2EFC24D2DC9CEB5F15B2"", ""High Grade"")","NSLOCTEXT("""", ""3F96DDF444BFA011A3DD3E9FB909F109"", ""Armor"")","NSLOCTEXT("""", ""EDF2C5E54DE09D9D152FE8AB209E9729"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52025,"NSLOCTEXT("""", ""A2BA82ED4BDB5F9EE22B3D8004140B42"", ""Heavy Sabatons"")","NSLOCTEXT("""", ""725A5D9C4A8D16B99518D3B249032A23"", ""Steel-plated heavy-toed boots"")","NSLOCTEXT("""", ""02DD167B4E1E73F97E01098752B54A90"", ""The upper sides of these boots are covered with a layer of steel to protect against any attacks made at that vulnerable area. The feet are often overlooked as an element of protection, but as King Namedides of Aquilonia once remarked ?The enemy can?t run without legs!?.\nHis infantry were well known across the world for removing the largest toes of any prisoners of war \nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_sabatons.icon_heavy_exile_sabatons","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","9.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.890000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","5","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""4CAE8DED4E8DF16570B596B9F88BA151"", ""High Grade"")","NSLOCTEXT("""", ""C0AC5D51404A76D5A2E6F0A9802E49EC"", ""Armor"")","NSLOCTEXT("""", ""4D6B8E024645F580FEA5B58927ABA7C3"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52031,"NSLOCTEXT("""", ""DA28BB724354E7CA12C804868F343D5D"", ""XX_Light Faction Helmet"")","NSLOCTEXT("""", ""5A5AF53F462859C1BCA90884099A2F1A"", ""XX_Light Faction Helmet"")","NSLOCTEXT("""", ""6FE6992C4CD3DD55984247921BBD29FE"", ""XX_Light Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","4.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.680000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","2","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""71E6940745C15F593C79B2BC3F786CC4"", ""DEV Grade"")","NSLOCTEXT("""", ""43E2FC1342664162F536F9AACEC1ADBF"", ""Armor"")","NSLOCTEXT("""", ""6FE278DF4447B951367676A4AA60292A"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52032,"NSLOCTEXT("""", ""85292D7F4339AE8C1BC54FA2E04651C6"", ""XX_Light Faction Chestpiece"")","NSLOCTEXT("""", ""505D156844719EC0831954A6E8E7422A"", ""XX_Light Faction Chestpiece"")","NSLOCTEXT("""", ""670DA5D647E9600CDB4FB4BDB65E4A57"", ""XX_Light Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","7.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.940000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","120.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""4BC00E60495F45EC41E7E88316DE7F06"", ""DEV Grade"")","NSLOCTEXT("""", ""A81CA1374A3562835C156682A6358F88"", ""Armor"")","NSLOCTEXT("""", ""A3EB173045AAC4A73125739E5BD320B2"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52033,"NSLOCTEXT("""", ""01D75F3D4D2292B808DF2EA8FE1180F0"", ""XX_Light Faction Gauntlets"")","NSLOCTEXT("""", ""CB38877840BA974B40BB2CB261B71D40"", ""XX_Light Faction Gauntlets"")","NSLOCTEXT("""", ""EADC0EFC446529ABB911A8B48794EC3A"", ""XX_Light Faction Gauntlets"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","2.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","1","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""2356659C462D4A012DC4509DD4B71E79"", ""DEV Grade"")","NSLOCTEXT("""", ""891330374D7D1A16A88FCA8CDA50261F"", ""Armor"")","NSLOCTEXT("""", ""B60EE9964534FF6F61A19697ECFD6477"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52034,"NSLOCTEXT("""", ""3A0A51494124C745415B21898264D2C9"", ""XX_Light Faction Tasset"")","NSLOCTEXT("""", ""8F3700AB440BD81ED0656D8498FD4339"", ""XX_Light Faction Tasset"")","NSLOCTEXT("""", ""7801807F4C98AC80EACEF987E589AE8F"", ""XX_Light Faction Tasset"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","5.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","2","None","None","None","0","0","0","0.000000","0","120.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""8A5D27E44479D2A176D9348AB6AEFB6A"", ""DEV Grade"")","NSLOCTEXT("""", ""3FBD618D49745FAA095CAE919A51C86B"", ""Armor"")","NSLOCTEXT("""", ""E08A250147D6237DB83979B6A43C0168"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52035,"NSLOCTEXT("""", ""AE225D4946B312964B7231B8C5D9B4C8"", ""XX_Light Faction Boots"")","NSLOCTEXT("""", ""5EBAFB9E492170BF06352EAD86C469A4"", ""XX_Light Faction Boots"")","NSLOCTEXT("""", ""12DFEF394FC4F36B8C953898B801C362"", ""XX_Light Faction Boots"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","2.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","1","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""5F0685A148FB08EA5D93F98D1A6A7A37"", ""DEV Grade"")","NSLOCTEXT("""", ""03D603BA4854269885431C91EEE8132B"", ""Armor"")","NSLOCTEXT("""", ""9138E35E430809B5BD17CD80D2722F60"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52041,"NSLOCTEXT("""", ""B88B765245FAD91E782403BD4B027B15"", ""XX_Medium Faction Helmet"")","NSLOCTEXT("""", ""2F18FB224F314B430F1B27AB246CAAA8"", ""XX_Medium Faction Helmet"")","NSLOCTEXT("""", ""603555CD4D5D4E4A142BEAAA05EF79BF"", ""XX_Medium Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","11.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.520000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","6","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""7D3979E74BE9382ECCB92AA950333778"", ""DEV Grade"")","NSLOCTEXT("""", ""9B03C1E9406FE988B417A0814E6FB48A"", ""Armor"")","NSLOCTEXT("""", ""3FB5710947823E61F5E29DADF64FECD0"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52042,"NSLOCTEXT("""", ""4B10ED914E5A27614DD7F9A8F0E9EACB"", ""XX_Medium Faction Chestpiece"")","NSLOCTEXT("""", ""6BDA8966440FD6DED6067B8F3CD1D483"", ""XX_Medium Faction Chestpiece"")","NSLOCTEXT("""", ""760EC7084F7394DE48E596B3164763EB"", ""XX_Medium Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","20.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","4.410000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","10","None","None","None","0","0","0","0.000000","0","300.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""80D8A94542FCB0A2B9DE4D84424F7113"", ""DEV Grade"")","NSLOCTEXT("""", ""033D7C7F435ADA00ED1B6693D67AFCC3"", ""Armor"")","NSLOCTEXT("""", ""A39FF33444A75B691C1E13A1EDE47290"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52043,"NSLOCTEXT("""", ""43305F2A42694C8429753DBAB141B2B0"", ""XX_Medium Faction Gauntlets"")","NSLOCTEXT("""", ""B777EF3D481EB589F0B349836770DB4D"", ""XX_Medium Faction Gauntlets"")","NSLOCTEXT("""", ""1AF31AF24FB3CF92C1B667A6BDAE01E8"", ""XX_Medium Faction Gauntlets"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.260000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""74A00313409BDD856A123D9602C16C47"", ""DEV Grade"")","NSLOCTEXT("""", ""B0BA3E3A4C5078D06BA21A99B31C4FE7"", ""Armor"")","NSLOCTEXT("""", ""B1C1F6C2455968CF31FF4993C6526183"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52044,"NSLOCTEXT("""", ""649FFBCB4C5E4A9935582A8D94497334"", ""XX_Medium Faction Tasset"")","NSLOCTEXT("""", ""BBE1AF434980D5D7CBE34F8CAF51ECD7"", ""XX_Medium Faction Tasset"")","NSLOCTEXT("""", ""FC5C8D434EE2EE4FAB64BEBECF86AEAD"", ""XX_Medium Faction Tasset"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","14.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.150000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","7","None","None","None","0","0","0","0.000000","0","300.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""38E0122E45E800AEE22BD5BAF136C3F5"", ""DEV Grade"")","NSLOCTEXT("""", ""16E810A64FA17D9AF7AD22AE6FBB1748"", ""Armor"")","NSLOCTEXT("""", ""3422BBC54953972A030A09BE3F163F53"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52045,"NSLOCTEXT("""", ""941744D445F977B36D8D02AA785ED4B3"", ""XX_Medium Faction Boots"")","NSLOCTEXT("""", ""A43DE98047F8011CC611268556667247"", ""XX_Medium Faction Boots"")","NSLOCTEXT("""", ""17033651402C5369F5C82FA536C0B844"", ""XX_Medium Faction Boots"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.260000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""3F90C5D94846BB82B5B258943124E3FA"", ""DEV Grade"")","NSLOCTEXT("""", ""D567D56442934BEEF24A39AA6BE36025"", ""Armor"")","NSLOCTEXT("""", ""20B33D1E436D0C1B6707DD801BEFB353"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52051,"NSLOCTEXT("""", ""C8D18E874B13FC9A7A908DB233928A2A"", ""XX_Heavy Faction Helmet"")","NSLOCTEXT("""", ""E4A73C2B47FAD16D07986C92EF55EB96"", ""XX_Heavy Faction Helmet"")","NSLOCTEXT("""", ""F2D890B247315D6BD46A07916BF42003"", ""XX_Heavy Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","15.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.020000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","11","None","None","None","0","0","0","0.000000","0","320.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""EB2647334D8C4281183E2B9DF4D39445"", ""DEV Grade"")","NSLOCTEXT("""", ""DD87070F46B3CC642AECC39F57AF20E1"", ""Armor"")","NSLOCTEXT("""", ""4B139ECC4D14DA0110E53382D7623370"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52052,"NSLOCTEXT("""", ""659A1FC74BBF65FB2A9685B4DA74BD61"", ""XX_Heavy Faction Chestpiece"")","NSLOCTEXT("""", ""277E713B459381DBD6AA87BEA1C30EE8"", ""XX_Heavy Faction Chestpiece"")","NSLOCTEXT("""", ""86E53CBB4E135E58E9BA3B9909179162"", ""XX_Heavy Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","27.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","5.290000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","19","None","None","None","0","0","0","0.000000","0","480.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""B6B14959473355F324188EBF2062EF78"", ""DEV Grade"")","NSLOCTEXT("""", ""156E9C3845CB7759F2889FA99233655C"", ""Armor"")","NSLOCTEXT("""", ""25A580A74639254A7576BCBF7B830C3A"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52053,"NSLOCTEXT("""", ""CE4239FC46D60A042DBBC99AD6BCC06A"", ""XX_Heavy Faction Gauntlets"")","NSLOCTEXT("""", ""7985C2784BECB9B405DDB99EBA52147A"", ""XX_Heavy Faction Gauntlets"")","NSLOCTEXT("""", ""BACFAA6C40231FBB01331E8FDCE3960F"", ""XX_Heavy Faction Gauntlets"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","8.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.510000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","5","None","None","None","0","0","0","0.000000","0","320.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""369BB28947E1629E8F3A9A91FB17B05E"", ""DEV Grade"")","NSLOCTEXT("""", ""405DE7594A4A1E860D8A3DA3D8E36BA7"", ""Armor"")","NSLOCTEXT("""", ""7AC18C674F0EA0BF022EE9ACE0EA5C98"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52054,"NSLOCTEXT("""", ""9A6F7F8748E9B721E6B33188F44B6041"", ""XX_Heavy Faction Tasset"")","NSLOCTEXT("""", ""AB9208934C8B10BC3F965A86FA8D875E"", ""XX_Heavy Faction Tasset"")","NSLOCTEXT("""", ""DF82EF0D45D46DFD547BEFB906AA1828"", ""XX_Heavy Faction Tasset"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","19.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.780000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","13","None","None","None","0","0","0","0.000000","0","480.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""014D99E246C90A867A651CBF0F7A9F66"", ""DEV Grade"")","NSLOCTEXT("""", ""04EB55894E73291A08A9978412F5D071"", ""Armor"")","NSLOCTEXT("""", ""B91B1F3F4C2F21851B21288B3B01C002"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
